"PointID" "long" "lat" "elev" "mat" "map" "gsp" "mtcm" "mmin" "mtwm" "mmax" "sday" "fday" "ffp" "dd5" "gsdd5" "d100" "dd0" "mmindd0" "smrpb" "smrsprpb" "sprp" "smrp" "winp"
"512-7" -123.4882 39.6885 493 12.3 1505 182 6 0.5 19.9 30.1 121 290 164 2795 2047 42 8 257 0.32 0.12 130 16 1014
"508-7" -122.7839 40.319 459 14.3 913 126 5.6 0 24.4 35 107 311 213 3522 2956 44 12 238 0.4 0.18 78 14 604
"26-14" -122.6018 40.2899 220 15.9 757 113 6.9 1.6 26.2 36 75 324 249 4075 3629 35 3 122 0.4 0.19 69 13 493
"258-16" -121.1078 39.0344 424 15.3 980 135 7 1.8 24.8 33.6 74 325 248 3838 3413 35 2 114 0.27 0.09 98 9 630
"256-13" -121.4684 37.0812 267 15 433 52 8.2 2.6 21.9 29.8 60 333 272 3688 3307 28 0 87 0.3 0.08 38 3 294
"412-5" -121.4669 37.0787 264 15 430 52 8.3 2.6 21.9 29.8 59 334 276 3691 3319 27 0 86 0.3 0.08 38 3 292
"414-4" -121.6932 37.148 109 14.8 438 54 8.8 3.3 20.4 27.9 45 342 301 3633 3328 24 0 59 0.29 0.1 39 4 293
"38-3" -121.7027 37.1296 159 14.7 477 58 8.8 3.3 20.4 27.8 52 338 289 3589 3232 24 0 61 0.26 0.09 43 4 320
"40-9" -121.7263 37.3562 495 14.4 611 71 7.8 2.9 22 29.7 66 333 267 3512 3137 31 0 81 0.25 0.07 54 4 414
"428-16" -121.7275 37.3578 476 14.5 601 70 7.9 2.9 22 29.7 66 333 267 3529 3148 30 0 81 0.25 0.08 53 4 407
"150-7" -121.6499 37.3423 1112 12.9 621 86 6.7 2.6 22 27.6 111 325 224 3022 2575 40 6 125 0.21 0.06 67 4 400
"151-1" -122.2912 40.3675 132 16.8 728 124 7.5 2.4 27.3 36.4 50 333 282 4368 4074 32 1 85 0.41 0.19 75 14 460
"615-9" -122.2928 40.3676 132 16.8 728 124 7.5 2.4 27.3 36.4 50 333 282 4368 4074 32 1 85 0.41 0.19 75 14 460
"614-2" -118.4893 35.1139 1292 12.7 307 58 5.2 -0.4 22.7 30.2 117 307 202 2982 2494 53 20 303 0.53 0.29 35 10 184
"86-5" -118.4834 35.1227 1239 12.9 293 57 5.4 -0.3 22.9 30.6 114 307 202 3053 2555 51 16 298 0.54 0.32 34 11 173
"88-5" -121.7839 39.7118 81 16.6 701 97 7.3 2.2 26.3 35.3 45 333 284 4282 4021 33 1 86 0.33 0.11 64 7 457
"313-3" -121.7843 39.712 76 16.6 699 97 7.3 2.2 26.3 35.4 45 333 285 4285 4024 33 1 85 0.33 0.11 64 7 455
"269-7" -119.169 36.3364 118 16.9 326 54 7.4 2 26.4 36.1 54 329 265 4379 4035 32 1 97 0.26 0.05 40 2 201
"270-13" -121.4083 36.7756 198 14.9 374 48 8.9 2.6 20.8 28.7 58 331 269 3648 3212 24 0 87 0.33 0.12 34 4 247
"416-12" -121.4077 36.7765 193 14.9 370 48 8.9 2.6 20.8 28.7 58 331 270 3654 3215 24 0 86 0.33 0.12 34 4 244
"419-12" -120.507 38.2773 746 13.9 1034 156 5.8 0.5 23.4 33.1 110 316 214 3357 2808 42 9 228 0.25 0.09 117 10 654
"123-13" -120.5047 38.2725 718 14 1017 154 5.9 0.5 23.5 33.2 108 316 214 3379 2836 42 8 227 0.25 0.09 115 10 642
"124-4" -118.651 35.0017 1519 11.7 389 66 4.6 -0.1 21.6 28.3 120 310 201 2684 2297 63 34 306 0.43 0.19 43 8 245
"370-6" -118.6519 35.0016 1513 11.7 388 66 4.6 -0.1 21.6 28.4 120 310 201 2687 2297 63 33 305 0.43 0.19 43 8 244
"375-3" -120.3219 37.525 110 16.2 431 65 7 1.6 26 36.2 74 321 247 4155 3669 35 3 126 0.2 0.06 51 3 268
"349-1" -120.3727 37.5172 88 16.3 412 62 7 1.7 26 36.1 70 321 250 4172 3709 35 2 120 0.22 0.06 48 3 256
"346-1" -118.7172 34.096 164 16.7 424 42 12.9 6.5 21.8 28.7 2 364 364 4278 4262 13 0 5 0.4 0.14 29 4 302
"77-12" -118.7165 34.0977 165 16.7 427 43 12.9 6.5 21.8 28.8 2 364 364 4281 4266 13 0 5 0.39 0.13 30 4 303
"83-6" -121.5804 36.3449 1054 12.3 838 103 7.3 1.8 19.5 26.5 103 321 232 2757 2273 33 1 167 0.2 0.06 82 5 560
"246-14" -121.5724 36.3127 1492 10.6 980 129 5.2 0.7 18 23.8 127 313 201 2240 1795 46 18 244 0.21 0.06 102 6 646
"248-1" -122.8276 38.6137 68 14.9 985 96 8.2 2.5 21.4 31.5 61 332 266 3646 3246 28 0 92 0.26 0.08 71 6 692
"145-6" -122.8298 38.6142 47 14.9 966 93 8.3 2.6 21.4 31.5 58 333 270 3663 3282 27 0 87 0.27 0.09 69 6 679
"148-11" -121.4312 38.2624 7 16.2 435 53 7.5 3 24.4 34.3 37 341 302 4142 3945 32 1 62 0.26 0.1 39 4 291
"265-3" -121.4312 38.2624 7 16.2 435 53 7.5 3 24.4 34.3 37 341 302 4142 3945 32 1 62 0.26 0.1 39 4 291
"592-4" -118.9037 34.1525 311 16.1 491 49 11.9 5.6 21.8 29.1 16 361 361 4077 3946 14 0 17 0.36 0.11 35 4 350
"587-10" -118.8569 36.0452 239 18 355 62 8.3 2.4 28.2 37.4 50 332 279 4770 4412 27 0 82 0.29 0.07 45 3 215
"471-2" -118.8367 36.0948 235 18 371 65 8.3 2.3 28.2 37.4 50 332 279 4770 4409 27 0 84 0.27 0.06 47 3 224
"603-4" -119.6565 37.3326 699 14.5 742 115 6.2 0 24.7 34.2 107 314 210 3584 3003 41 6 247 0.21 0.05 88 4 470
"606-5" -121.8736 37.6016 81 15.1 364 45 8.2 3 21.2 29.8 41 338 292 3734 3470 28 0 64 0.29 0.09 33 3 237
"165-11" -121.8733 37.6035 81 15.1 363 45 8.2 3 21.2 29.8 41 338 292 3734 3470 28 0 64 0.29 0.09 33 3 237
"168-2" -118.5937 34.9755 1645 11.2 441 73 4.3 -0.3 21 27.5 121 308 201 2545 2188 69 43 336 0.43 0.19 48 9 281
"218-16" -118.593 34.9751 1638 11.3 436 72 4.3 -0.3 21.1 27.6 121 308 200 2556 2197 69 43 334 0.44 0.19 47 9 278
"220-13" -118.8957 34.8738 980 14.3 327 53 6.6 0.7 24.1 32.4 100 320 228 3476 2973 39 4 201 0.39 0.14 36 5 203
"58-6" -118.8935 34.8731 972 14.3 328 53 6.6 0.7 24.1 32.5 99 319 227 3487 2981 39 4 200 0.39 0.14 36 5 204
"55-2" -121.1835 37.6956 19 16.3 298 43 7.1 2.4 25.1 34.6 42 334 288 4182 3955 34 2 82 0.3 0.1 31 3 191
"552-2" -121.1785 37.7063 34 16.3 304 45 7.1 2.4 25.1 34.7 42 334 288 4174 3949 34 2 82 0.32 0.09 32 3 194
"547-6" -123.2359 39.7585 425 13.1 1208 140 5.6 -0.5 21.6 33.3 114 288 168 3091 2334 44 11 323 0.32 0.12 99 12 823
"561-7" -123.2484 39.7483 438 13 1231 143 5.6 -0.5 21.5 33.2 117 287 167 3060 2282 44 11 324 0.32 0.12 101 12 838
"245-5" -121.5529 36.3854 519 13.8 629 76 8.8 2.3 20.1 28.5 83 327 248 3270 2717 24 0 127 0.21 0.08 60 5 422
"4-11" -121.5529 36.3806 634 13.6 675 81 8.5 2.3 20.2 28.6 96 326 243 3192 2603 26 0 138 0.21 0.08 64 5 454
"1-9" -122.1759 37.9693 198 14.8 551 62 8.5 3.7 20.7 27 41 344 305 3608 3354 26 0 47 0.24 0.06 47 3 367
"109-1" -122.1697 37.9699 176 14.8 540 60 8.5 3.7 20.7 27 38 344 305 3626 3386 26 0 47 0.22 0.07 46 3 360
"108-9" -120.947 36.3984 538 15.1 363 50 7.5 0.5 24.2 35 97 313 213 3745 3089 33 0 217 0.39 0.09 34 3 235
"458-3" -120.9488 36.3967 540 15.1 365 50 7.5 0.5 24.2 35 98 313 213 3739 3075 33 0 218 0.39 0.09 34 3 236
"460-2" -121.3635 38.0558 -3 16.3 372 49 7.4 2.8 24.6 34.4 40 337 292 4164 3940 33 1 67 0.29 0.11 36 4 243
"556-11" -121.3626 38.0557 -2 16.3 373 49 7.4 2.8 24.6 34.4 40 337 292 4164 3940 33 1 67 0.29 0.11 36 4 244
"559-14" -118.572 34.4 393 17.2 430 52 10.7 3.3 24.8 34 59 336 283 4459 3916 17 0 63 0.37 0.14 37 5 292
"450-4" -118.5708 34.3988 421 17.1 442 54 10.6 3.2 24.8 34 60 335 284 4423 3882 18 0 66 0.38 0.13 38 5 300
"452-7" -122.5903 38.0861 43 14.2 831 82 9.1 4.3 18.5 27.2 32 348 315 3377 3160 22 0 32 0.24 0.08 60 5 581
"173-5" -122.5927 38.0896 53 14.1 839 83 9.1 4.3 18.6 27.2 32 348 316 3375 3157 22 0 33 0.24 0.08 61 5 586
"488-3" -120.5243 35.5347 332 15 470 56 8.5 1.3 22.1 32.6 84 319 231 3697 3052 25 0 149 0.3 0.07 42 3 319
"485-6" -120.7506 36.1389 446 15.1 344 45 7.5 0.2 23.9 35.3 102 312 210 3744 3027 33 0 233 0.41 0.1 31 3 228
"474-2" -120.7537 36.1439 442 15.1 341 45 7.5 0.2 23.9 35.3 98 312 210 3753 3066 33 1 231 0.41 0.1 31 3 226
"16-9" -121.0833 37.4929 19 16.3 281 40 7.2 2.3 25.1 34.4 42 333 286 4187 3950 34 2 86 0.33 0.11 28 3 182
"397-11" -118.6735 35.255 603 16.9 267 51 7.8 1.2 27.4 36.1 72 325 249 4411 3917 31 0 133 0.38 0.14 35 5 154
"396-6" -122.6033 38.7604 332 14.4 973 98 6.7 0.6 22.9 33.7 95 313 217 3512 2942 37 3 202 0.26 0.08 73 6 685
"295-11" -122.6038 38.7606 332 14.4 973 98 6.7 0.6 22.9 33.7 95 313 217 3512 2942 37 3 202 0.26 0.08 73 6 685
"300-8" -119.8251 36.3447 60 17.5 191 32 7.5 2.5 27.6 36.8 39 336 290 4620 4396 32 1 74 0.33 0.09 22 2 119
"526-4" -119.8056 36.3664 64 17.5 197 33 7.4 2.5 27.5 36.8 40 336 290 4606 4379 32 1 75 0.32 0.09 23 2 123
"522-8" -122.2039 40.1554 79 16.9 571 91 7.6 2.5 27.1 36.1 50 333 283 4408 4107 32 1 79 0.38 0.15 55 8 365
"432-7" -122.1382 40.1478 66 17 582 96 7.7 2.5 27.1 36.1 48 334 284 4428 4142 32 1 76 0.39 0.16 58 9 369
"30-8" -121.6701 37.3261 665 14.2 652 77 7.5 2.8 22.3 29.6 75 331 266 3423 3031 33 0 92 0.22 0.07 59 4 440
"27-15" -121.0141 38.051 56 16.3 418 64 7.2 2.5 25.3 35.2 45 335 288 4170 3924 34 2 79 0.31 0.11 46 5 261
"236-10" -121.014 38.0542 68 16.2 425 65 7.2 2.5 25.2 35.1 50 334 287 4161 3887 34 2 80 0.3 0.11 47 5 265
"233-9" -122.964 39.4485 557 13.3 995 116 5.8 -0.6 22.2 33.2 115 295 181 3137 2447 44 10 323 0.29 0.11 83 9 679
"224-1" -122.965 39.4488 555 13.3 995 116 5.8 -0.6 22.2 33.2 115 295 181 3140 2450 44 10 323 0.29 0.11 83 9 679
"223-2" -120.9475 37.3464 17 16.4 273 38 7.3 2.3 25.1 34.5 48 332 279 4200 3916 33 2 90 0.36 0.11 27 3 178
"571-6" -120.947 37.3464 19 16.4 273 38 7.3 2.3 25.1 34.5 48 332 279 4200 3916 33 2 90 0.36 0.11 27 3 178
"574-14" -120.0349 34.6863 320 15.5 450 55 10.4 2.9 21.4 30.7 61 331 262 3840 3284 18 0 83 0.28 0.05 42 2 300
"160-10" -120.0362 34.6882 323 15.5 450 55 10.4 2.9 21.4 30.7 64 330 261 3834 3252 18 0 83 0.28 0.05 42 2 300
"162-8" -119.8886 34.9919 624 14.6 286 44 7.8 0.1 23 33.4 99 312 209 3567 2885 31 0 247 0.42 0.1 30 3 183
"325-5" -119.8884 34.9923 613 14.6 285 44 7.8 0.2 23 33.5 104 313 210 3582 2862 31 0 241 0.42 0.1 30 3 182
"322-12" -123.4841 39.6517 509 12.3 1496 179 6 0.5 19.8 29.9 121 288 162 2767 2010 42 8 259 0.31 0.12 129 15 1009
"511-12" -123.4773 39.6659 509 12.3 1492 179 6 0.4 19.8 30.1 121 288 161 2778 2022 43 8 263 0.31 0.12 129 15 1006
"509-8" -122.7826 40.318 454 14.3 912 126 5.6 0.1 24.5 35.1 107 311 211 3531 2965 44 12 235 0.4 0.18 78 14 604
"23-8" -122.6113 40.2898 224 15.9 762 113 6.9 1.6 26.2 36 76 323 249 4060 3607 35 3 125 0.4 0.19 69 13 497
"260-7" -121.1084 38.9966 402 15.4 940 130 7.1 2 24.9 33.7 67 326 255 3878 3490 35 2 107 0.27 0.1 94 9 603
"254-13" -121.4697 37.0824 273 15 434 52 8.2 2.6 21.9 29.8 60 333 272 3685 3307 28 0 87 0.3 0.08 38 3 295
"415-16" -121.4756 37.0725 254 15 429 52 8.3 2.6 21.8 29.7 58 334 276 3684 3318 27 0 86 0.3 0.08 38 3 291
"408-9" -121.7025 37.1298 159 14.7 477 58 8.8 3.3 20.4 27.8 52 338 289 3589 3232 24 0 61 0.26 0.09 43 4 320
"36-13" -121.7152 37.1654 85 14.9 434 54 8.9 3.4 20.3 27.7 39 342 303 3641 3368 24 0 55 0.29 0.1 39 4 289
"42-9" -121.7258 37.3537 511 14.4 620 72 7.8 2.9 22 29.7 66 333 267 3500 3126 31 0 82 0.24 0.07 55 4 420
"427-12" -121.7313 37.351 517 14.4 628 73 7.8 2.9 22 29.6 65 333 267 3500 3131 31 0 82 0.26 0.09 55 5 425
"155-15" -121.6533 37.3375 1033 13.2 639 85 6.9 2.8 22.1 28.1 97 326 237 3099 2695 38 4 116 0.21 0.06 66 4 416
"153-7" -122.3075 40.3602 132 16.8 720 122 7.5 2.4 27.3 36.4 51 333 282 4360 4062 32 1 85 0.4 0.19 74 14 456
"612-7" -122.2998 40.3628 133 16.8 725 123 7.5 2.4 27.3 36.4 51 333 282 4363 4065 32 1 85 0.4 0.19 75 14 459
"611-6" -118.486 35.1187 1259 12.8 298 57 5.3 -0.3 22.8 30.4 115 307 202 3026 2533 51 17 299 0.54 0.32 34 11 178
"87-9" -118.4887 35.1164 1277 12.8 301 56 5.3 -0.4 22.8 30.3 117 307 202 3011 2513 52 19 303 0.51 0.29 34 10 181
"89-4" -121.7842 39.7119 78 16.6 700 97 7.3 2.2 26.3 35.4 45 333 285 4285 4024 33 1 85 0.33 0.11 64 7 456
"315-13" -121.785 39.712 83 16.6 702 97 7.3 2.2 26.3 35.3 45 333 284 4279 4018 33 1 86 0.33 0.11 64 7 458
"272-1" -119.1709 36.336 119 16.9 326 54 7.4 2 26.4 36.1 54 329 265 4375 4032 32 1 97 0.26 0.05 40 2 201
"274-9" -121.4027 36.7781 192 14.9 370 48 8.9 2.6 20.8 28.7 58 331 269 3657 3221 24 0 87 0.33 0.12 34 4 244
"420-4" -121.4017 36.7796 191 14.9 370 48 8.9 2.6 20.8 28.7 58 331 270 3659 3224 24 0 86 0.33 0.12 34 4 244
"422-4" -120.5046 38.2715 710 14 1011 153 5.9 0.5 23.5 33.3 109 316 215 3393 2837 41 8 224 0.25 0.09 114 10 638
"120-8" -120.5024 38.2666 676 14.1 989 150 5.9 0.5 23.6 33.5 108 315 215 3423 2859 41 8 222 0.25 0.09 112 10 623
"126-11" -118.6498 35.0018 1529 11.7 393 66 4.6 -0.1 21.5 28.3 120 310 201 2665 2282 64 35 306 0.43 0.19 43 8 248
"374-14" -118.6522 35.0016 1505 11.8 384 65 4.7 0 21.7 28.4 121 310 201 2705 2309 62 33 300 0.44 0.19 42 8 242
"368-9" -120.3627 37.5166 90 16.3 414 63 7 1.7 26 36.1 70 321 250 4172 3711 35 2 121 0.21 0.06 49 3 257
"348-7" -120.3213 37.5235 115 16.2 434 66 7 1.6 26 36.1 74 321 247 4149 3666 35 3 126 0.2 0.06 52 3 269
"345-5" -118.7138 34.0979 169 16.7 428 43 12.9 6.5 21.8 28.8 2 364 364 4282 4266 13 0 6 0.39 0.13 30 4 304
"79-11" -118.717 34.0954 154 16.7 421 42 12.9 6.6 21.7 28.6 1 364 364 4278 4270 13 0 4 0.4 0.14 29 4 299
"80-9" -121.5803 36.3445 1058 12.3 839 103 7.3 1.7 19.5 26.5 106 320 229 2752 2252 33 1 168 0.2 0.06 82 5 561
"247-8" -121.5812 36.3437 1072 12.2 844 105 7.2 1.7 19.5 26.4 106 320 229 2736 2242 33 1 169 0.21 0.06 83 5 563
"250-7" -122.828 38.6136 67 14.9 983 96 8.2 2.5 21.4 31.5 61 332 266 3646 3246 28 0 92 0.26 0.08 71 6 690
"144-3" -122.8256 38.6199 62 14.9 974 94 8.2 2.5 21.4 31.6 60 332 266 3661 3268 28 0 91 0.27 0.09 70 6 685
"264-8" -121.4312 38.2624 7 16.2 435 53 7.5 3 24.4 34.3 37 341 302 4142 3945 32 1 62 0.26 0.1 39 4 291
"266-2" -118.901 34.1432 307 16.1 490 49 11.9 5.7 21.7 29 15 362 362 4074 3956 14 0 16 0.36 0.11 35 4 349
"590-12" -118.9041 34.1526 311 16.1 491 49 11.9 5.6 21.8 29.1 16 361 362 4077 3946 14 0 17 0.36 0.11 35 4 350
"591-15" -118.8148 36.0919 267 17.9 384 67 8.3 2.2 28.2 37.4 52 332 279 4750 4381 27 0 88 0.29 0.06 48 3 233
"602-7" -121.8753 37.5987 85 15.1 369 46 8.2 3 21.2 29.7 41 338 292 3728 3464 28 0 64 0.28 0.09 34 3 241
"169-3" -121.8736 37.602 81 15.1 364 45 8.2 3 21.2 29.8 41 338 292 3734 3470 28 0 64 0.29 0.09 33 3 237
"171-13" -118.5928 34.975 1636 11.3 436 72 4.3 -0.3 21.1 27.6 121 308 200 2562 2200 69 42 334 0.44 0.19 47 9 278
"221-2" -118.5924 34.9747 1631 11.3 435 71 4.3 -0.3 21.1 27.6 121 308 200 2567 2204 69 42 331 0.45 0.2 46 9 278
"217-5" -118.8938 34.8741 973 14.3 326 53 6.6 0.7 24.1 32.5 101 319 227 3487 2968 39 4 201 0.39 0.14 36 5 202
"57-14" -118.8952 34.8744 977 14.3 326 53 6.6 0.7 24.1 32.4 100 320 228 3481 2976 39 4 201 0.39 0.14 36 5 202
"62-8" -121.1841 37.6985 22 16.3 299 43 7.1 2.4 25.1 34.6 42 334 288 4182 3955 34 2 82 0.3 0.1 31 3 192
"549-12" -121.181 37.7042 10 16.3 297 43 7.1 2.5 25.1 34.6 42 334 287 4194 3966 34 2 80 0.3 0.1 31 3 190
"546-3" -123.241 39.7586 430 13.1 1218 141 5.6 -0.5 21.6 33.3 114 288 167 3079 2326 44 11 323 0.32 0.12 100 12 830
"564-6" -123.2482 39.7483 439 13 1231 143 5.6 -0.5 21.5 33.2 117 287 167 3060 2282 44 11 324 0.32 0.12 101 12 838
"563-11" -120.5363 35.3474 347 14.6 563 65 9.2 2.2 20.5 29.6 78 327 251 3542 2939 22 0 112 0.27 0.06 50 3 380
"240-10" -120.5343 35.3517 357 14.6 564 65 9.2 2.1 20.6 29.7 79 327 253 3537 2931 22 0 115 0.27 0.06 50 3 381
"242-11" -121.5499 36.3875 537 13.8 633 76 8.7 2.3 20.2 28.6 83 326 246 3267 2713 25 0 130 0.21 0.08 60 5 425
"8-4" -121.5529 36.3811 629 13.6 672 81 8.5 2.3 20.2 28.6 89 326 243 3198 2649 26 0 138 0.21 0.08 64 5 451
"5-6" -122.1969 37.9644 127 14.8 538 59 8.6 3.8 20.5 26.4 33 346 308 3630 3422 25 0 43 0.23 0.07 45 3 360
"112-8" -122.1729 37.9653 146 14.9 530 58 8.5 3.7 20.6 26.8 37 344 305 3640 3406 26 0 46 0.23 0.07 44 3 354
"110-14" -120.9356 36.3907 555 15 370 51 7.4 0.4 24.2 34.9 103 313 213 3728 3033 33 1 221 0.38 0.09 35 3 239
"453-9" -120.9465 36.3986 539 15.1 364 50 7.5 0.5 24.2 35 97 313 213 3745 3089 33 0 217 0.39 0.09 34 3 236
"455-1" -121.3648 38.0563 -6 16.3 371 49 7.5 2.8 24.5 34.4 40 340 297 4166 3949 32 1 66 0.29 0.11 36 4 243
"557-9" -121.3643 38.0566 -6 16.3 371 49 7.5 2.8 24.5 34.4 40 340 297 4166 3949 32 1 66 0.29 0.11 36 4 243
"560-6" -118.5718 34.399 399 17.1 431 52 10.7 3.3 24.8 34 59 336 283 4453 3910 17 0 63 0.37 0.14 37 5 293
"448-4" -118.5724 34.4016 392 17.2 429 52 10.7 3.3 24.8 34 59 336 283 4459 3916 17 0 63 0.37 0.14 37 5 291
"449-1" -122.5798 38.1077 9 14.3 791 77 9.1 4.3 18.8 27.4 30 348 315 3441 3230 22 0 32 0.24 0.09 57 5 553
"176-6" -122.5689 38.1127 6 14.4 779 76 9.1 4.3 18.9 27.5 30 348 315 3460 3249 22 0 32 0.25 0.09 56 5 545
"490-7" -120.5198 35.5314 333 15 470 56 8.5 1.3 22.1 32.6 84 319 231 3697 3052 25 0 149 0.3 0.07 42 3 319
"486-9" -120.7576 36.1475 439 15.1 338 45 7.5 0.2 23.9 35.3 98 312 210 3759 3071 33 1 230 0.41 0.1 31 3 224
"475-3" -120.7534 36.1435 440 15.1 340 45 7.5 0.2 23.9 35.3 98 312 209 3759 3071 33 1 230 0.41 0.1 31 3 225
"21-7" -121.0663 37.4959 26 16.3 285 42 7.1 2.3 25.2 34.5 42 333 287 4194 3961 34 2 88 0.35 0.1 29 3 183
"392-5" -118.668 35.2554 598 17 266 51 7.8 1.2 27.5 36.2 72 325 248 4426 3929 31 0 131 0.38 0.14 35 5 153
"395-15" -122.6038 38.7597 326 14.4 969 98 6.7 0.6 23 33.7 94 313 217 3524 2959 37 3 201 0.26 0.08 73 6 682
"297-11" -122.6047 38.7606 332 14.4 973 98 6.7 0.6 22.9 33.7 95 313 217 3512 2942 37 3 202 0.26 0.08 73 6 685
"294-7" -119.8252 36.3477 63 17.5 192 32 7.4 2.5 27.6 36.8 39 336 290 4617 4396 32 1 74 0.33 0.09 22 2 120
"528-2" -119.8231 36.3437 78 17.5 194 32 7.4 2.5 27.6 36.8 41 336 289 4603 4371 32 1 75 0.33 0.09 22 2 121
"527-5" -122.185 40.1938 91 16.9 591 97 7.6 2.5 27.1 36.1 50 333 282 4403 4103 32 1 79 0.41 0.17 58 10 376
"430-3" -122.1733 40.0852 84 16.9 566 90 7.6 2.4 26.9 36 48 333 283 4381 4093 32 1 81 0.38 0.15 55 8 362
"29-8" -121.669 37.3264 688 14.1 656 78 7.5 2.8 22.3 29.5 76 330 262 3405 3005 33 0 94 0.22 0.07 60 4 442
"33-5" -121.0141 38.0521 57 16.3 420 64 7.2 2.5 25.2 35.2 45 335 288 4164 3918 34 2 79 0.31 0.11 46 5 262
"230-6" -121.0121 38.0508 44 16.3 414 64 7.2 2.5 25.3 35.2 45 335 288 4182 3936 34 2 79 0.31 0.11 46 5 258
"232-3" -123.0155 39.4274 814 12.1 1202 146 5.2 -0.9 20.6 31.1 125 291 172 2736 2085 50 18 386 0.28 0.1 105 11 813
"229-2" -122.9651 39.4485 557 13.2 996 116 5.8 -0.6 22.2 33.2 115 295 181 3134 2445 44 10 323 0.29 0.11 83 9 680
"226-7" -120.9596 37.3515 17 16.4 273 38 7.3 2.3 25.1 34.4 48 332 278 4194 3910 33 2 89 0.36 0.11 27 3 178
"575-3" -120.9605 37.3528 20 16.4 273 38 7.3 2.3 25.1 34.4 48 332 279 4194 3910 33 2 90 0.36 0.11 27 3 178
"569-1" -120.039 34.7007 352 15.3 449 55 10.2 2.7 21.4 30.8 72 330 259 3796 3175 19 0 90 0.28 0.05 42 2 299
"159-5" -120.0402 34.7011 347 15.3 448 55 10.2 2.8 21.4 30.8 71 331 260 3798 3193 19 0 89 0.28 0.05 42 2 298
"164-13" -119.8887 34.9919 629 14.6 286 44 7.8 0.1 23 33.4 99 312 209 3558 2878 31 0 247 0.42 0.1 30 3 183
"321-4" -119.8884 34.9902 624 14.6 286 44 7.8 0.1 23 33.4 99 312 209 3567 2885 31 0 247 0.42 0.1 30 3 183
"323-6" -123.4807 39.6722 500 12.3 1496 179 6 0.4 19.9 30.1 121 288 162 2791 2027 42 8 260 0.31 0.12 129 15 1009
"514-6" -123.4809 39.6515 512 12.3 1492 179 6 0.4 19.8 29.9 122 288 162 2767 2002 42 8 262 0.31 0.12 129 15 1006
"510-2" -122.7851 40.3193 459 14.3 914 126 5.6 0 24.4 35 107 311 213 3522 2956 44 12 238 0.4 0.18 78 14 605
"24-8" -122.6916 40.2999 278 15.5 818 117 6.6 1.2 25.7 35.8 92 321 231 3910 3393 37 4 150 0.39 0.18 72 13 538
"257-2" -121.1077 39.0005 412 15.4 952 132 7.1 1.9 24.9 33.7 70 326 252 3869 3464 35 2 109 0.28 0.09 95 9 610
"261-10" -121.4679 37.0803 266 15 431 52 8.2 2.6 21.9 29.8 60 333 272 3688 3307 28 0 87 0.3 0.08 38 3 292
"413-11" -121.4696 37.0957 283 15 438 52 8.2 2.5 22 29.9 61 333 272 3683 3301 28 0 90 0.3 0.08 38 3 298
"409-2" -121.7001 37.1359 172 14.7 482 58 8.7 3.2 20.4 27.9 52 337 289 3586 3229 25 0 64 0.26 0.09 43 4 324
"41-13" -121.715 37.1653 90 14.9 437 54 8.9 3.4 20.3 27.8 43 342 300 3641 3344 24 0 56 0.29 0.1 39 4 291
"35-13" -121.7314 37.3505 521 14.4 633 73 7.8 2.9 22 29.6 65 333 267 3500 3131 31 0 82 0.26 0.09 55 5 429
"426-14" -121.7267 37.3579 467 14.5 596 70 7.9 2.9 22 29.7 63 333 271 3529 3165 30 0 81 0.25 0.08 53 4 404
"149-6" -121.653 37.3383 1041 13.2 638 85 6.9 2.8 22.1 28 97 326 237 3097 2695 38 4 116 0.21 0.06 66 4 415
"154-13" -122.2886 40.3676 134 16.8 731 126 7.5 2.4 27.3 36.4 50 333 282 4368 4074 32 1 85 0.4 0.18 76 14 461
"610-3" -122.3067 40.3602 134 16.8 723 123 7.5 2.4 27.3 36.4 51 333 282 4354 4056 32 1 85 0.4 0.19 75 14 458
"608-13" -118.489 35.116 1279 12.8 302 56 5.3 -0.3 22.7 30.3 117 307 202 2998 2507 53 19 301 0.51 0.29 34 10 182
"314-7" -118.4886 35.1171 1268 12.8 299 57 5.3 -0.3 22.8 30.4 117 307 202 3011 2513 52 19 301 0.54 0.32 34 11 178
"310-6" -119.1697 36.3378 121 16.9 326 54 7.4 2 26.4 36.1 54 329 265 4375 4032 32 1 97 0.26 0.05 40 2 201
"276-4" -119.1705 36.3365 117 16.9 325 54 7.4 2 26.4 36.1 54 329 265 4382 4038 32 1 97 0.26 0.05 40 2 201
"273-9" -121.4073 36.7751 221 14.9 384 49 8.9 2.5 20.9 28.9 60 331 266 3646 3202 24 0 91 0.32 0.11 35 4 254
"417-5" -121.4014 36.7787 194 14.9 370 48 8.9 2.6 20.8 28.8 58 331 269 3657 3221 24 0 87 0.33 0.12 34 4 244
"418-3" -120.5061 38.2754 734 13.9 1029 156 5.9 0.5 23.4 33.1 109 316 214 3367 2817 42 8 228 0.25 0.09 117 10 650
"125-10" -120.5058 38.275 730 13.9 1026 155 5.9 0.5 23.4 33.2 109 316 214 3367 2817 42 8 228 0.25 0.09 116 10 648
"650-13" -118.6518 35.0014 1513 11.7 388 66 4.6 -0.1 21.6 28.4 120 310 201 2687 2297 63 33 305 0.43 0.19 43 8 244
"369-11" -123.3468 39.4108 418 13 1303 147 6.7 0.7 20.4 30.8 106 296 181 3002 2298 37 3 225 0.28 0.09 109 10 891
